@relation Dataset_soal_bhs_indo_sd_completed-REV1-b

@attribute jenissoal {Memaknai,Sinonim/Antonim,Membaca,Analisa,Paragraf,Membandingkan,Melengkapi,Sastra,Mengurutkan,'Tata Penulisan',Iklan/Laporan/Pidato}
@attribute uraiansoal string
@attribute pertanyaansoal string
@attribute opsi1soal string
@attribute opsi2soal string
@attribute opsi3soal string
@attribute opsi4soal string
@attribute kuncijawabansoal string
@attribute kategorisoal {Mudah,Sedang,Sulit}

@data
Membaca,' Ardi dan para relawan bergegas menyiapkan barak untuk para pengungsi. Tenda; tikar; dan lampu penerangan segera dia pasang. Tak lupa dapur umum juga dia siapkan. Obat-obatan; selimut; dan pos kesehatan pun telah didirikannya. Lapangan desa yang siang tadi masih lengang kini telah berubah drastis. Hiruk pikuk para relawan bertambah ramai dengan kedatangan para pengungsi. Mereka telah meninggalkan rumah di lereng gunung. Kesehatan jiwa lebih mereka utamakan.',' Watak Ardi pada cerita tersebut adalah',' pandai',' cekatan',' sabar',' disiplin',' cekatan',Sedang
Membaca,' Kera sedang asyik makan pisang diatas pohon. Kancil yang kebetulan lewat di tepi hutan; melihat dan ingin ikut menikmati pisang tersebut. Ia pun berteriak meminta beberapa buah pisang kepada sang Kera; tetapi Kera menolak berbagi.Kancil paham watak sang Kera. Jadi ia tidak kaget jika dirinya tidak diberi pisang. Kancil pun mencari akal untuk mendapatkan pisang itu.  Kancil mulai melempari Kera dengan batu kerikil. Kera pun marah dan membalas lemparan batu kerikil dengan lemparan pisang. Kancil pura-pura mengelak dan terjatuh; sambil terus melemparkan batu kerikil. Akhirnya pisang yang dilempar si Kera itu dikumpulkan dan dimakan oleh Kancil. Kera kaget menyadari pisang di pohon telah habis dia lempar ke Kancil. Kera pun meminta maaf ke Kancil dan meminta beberapa pisang dilempar kembali kepadanya karena dia masih lapar. Kancil tersenyum dengan santai dia ajak Kera makan pisang bersama',' Bagaimana watak Kancil dalam cerita diatas $',' bertanggungjawab','  suka berbagi   ',' terbuka ','  jujur','  suka berbagi   ',Sedang
Membaca,' Ibu Kelinci tinggal bersama anaknya di dalam hutan. Mereka tinggal berdekatan dengan keluarga ayam. Suatu hari; Ibu Kelinci ingin pergi ke suatu lembah. Ia berpesan agar anaknya tidak membuka pintu rumah; kecuali untuknya. Agar anaknya tidak salah mengenali; Ibu Kelinci mengajarkan sebuah lagu. Jika lagu itu dinyanyikan di depan pintu; maka Ibu Kelinci yang datang. Namun; tanpa mereka ketahui; ternyata Musang ikut mendengarkan lagu tersebut. Ibu Kelinci akhirnya pergi. Musang segera datang ke depan pintu. Ia menyanyikan lagu yang didengarnya tadi. Mendengar lagu itu; anak kelinci menjadi ragu. Bukankah ibunya baru saja pergi $ Kok ibunya sudah kembali $ Suara yang didengarnya juga tidak seperti suara ibunya. Haruskah ia membuka pintu $ Namun anak kelinci tidak segera membuka pintu. Ia mengintip lewat celah di bawah pintu. Ia melihat sepasang kaki milik musang. Anak kelinci berteriak sehingga Pak Ayam dan keluarganya bedatangan. Musang ketakutan dan segera pergi menuju goa. ',' Watak anak kelinci pada cerita tersebut adalah  $',' peduli   ',' cerdik   ',' ragu   ',takut,' cerdik   ',Sedang
Membaca,' Di sebuah hutan; hiduplah beberapa ekor burung. Si Jalak dan Si Pipit namanya. Si Jalak memiliki bulu yang indah dan suara merdu. Entah mengapa Si Jalak itu selalu menyendiri. Beda halnya dengan Si Pipit; walau tidak cantik ia ramah sehingga punya banyak teman. Si Pipit merasa kasihan pada Si Jalak.  $Selamat pagi Jalak. Ayo kita mengelilingi hutan sambil menghirup udara segar! $  $Nanti aku ditembak pemburu karena aku terlalu indah; $ jawab burung jalak sinis. ','Watak burung pipit dalam cerita tersebut adalah ....',' Sabar   ',' Penolong   ',' Perhatian   ',Penyayang,' Perhatian   ',Sedang
Membaca,'Kebiasaan makan makanan bergizi dengan kadar seimbang menyebabkan tubuh anak mengalami pertumbuhan dan perkembangan yang baik. Selain itu tubu hanak yang sehat juga mempunyai daya kekebalan yang baik terhadap serangan berbagai penyakit. Orang tua harus memenuhi kebutuhan zat gizi anak-anaknya. Tubuh anak mudah terserang berbagai macam penyakit.. Pemenuhan gizi itu dimulai dengan pemberian ASI saat anak masih di usia balita. Semakin bertambah usia; maka semakin bertambah pula kebutuhan gizi seorang anak','Kalimat dalam paragraf di atas yang tidak padu adalah',' Kebutuhan gizi anak akan semakin bertambah seiring semakin bertambah usianya.',' Kebutuhan gizi anak baru terpenuhi saat anak beranjak dewasa.',' Tubuh anak mudah terserang berbagai macam penyakit.',' Pertumbuhan dan perkembangan anak akan semakin baik',' Tubuh anak mudah terserang berbagai macam penyakit.',Sedang
Membaca,' Membiarkan lampu tetap menyala pada siang hari yang terang menyebabkan listrik boros. Televisi yang menyala meskipun tidak ditonton juga memboroskan listrik. Membiarkan ruang ber-AC tidak ditutup juga menyebabkan boros listrik. itulah beberapa hal yang menyebabkan penggunaan listrik menjadi boros.',' Kalimat utama paragraf tersebut adalah','Membiarkan lampu tetap menyala pada siang hari yang terang menyebabkan listrik boros.','  \tTelevisi yang menyala; Meskipun tidak ditonton juga memboroskan listrik.',' Membiarkan ruang ber-AC tidak ditutup juga menyebabkan boros Iistrik.',' Itulah beberapa hal yang menyebabkan penggunaan listrik menjadi boros','Itulah beberapa hal yang menyebabkan penggunaan listrik menjadi boros',Sedang
Membaca,' Siswa SD Sembada melaksanakan kerja bakti. Siswa laki-laki kelas empat; lima; dan enam membersihkan rumput di halaman belakang; Siswa perempuan ke(as empat; lima; dan enam . membersihkan musala; perpustakaan; dan kantin. Siswa dari kelas lain bertanggung jawab membersihkan kelasnya masing-masing.',' Pernyataan yang sesuai dengan isi paragraf tersebut adalah',' Siswa laki-laki kelas lima bertugas membersihkan kantin.',' Siswa kelas tiga bertugas membersihkan ruang kelas tiga.',' Siswa kelas empat bertanggung jawab membersihkan musala dan kantin.',' Siswa perernpuan kelas enam bertugas membersihkan halaman belakang.',' Siswa kelas tiga bertugas membersihkan ruang kelas tiga.',Sedang
Membaca,' Bel tanda istirahat berbunyi. Anak kelas VI SD Mekar berhamburan menuju kantin. Dana tampak berjalan paling depan.   Aduh... hati-hati dong; Dani   seru Rana menahan sakit.   Maaf; Ran. Aku tidak mau kehabisan pisang goreng lagi;   sahut Dana sambil berlari; Sesampai di kantin; Dana langsung mengambil dua buah pisang goreng. Dilahaplah makanan favoritnya tersebut.   Dana; sebelum makan kamu harus mencuci tangan terlebih dahulu!   Kira mengingatkan Dana.   Jangan sampai perutmu terisi kuman dari tangan yang kotor!   Yori ikut menyahut. Dana tidak memedulikan kata-kata temannya. Terus saja la penuhi mulutnya dengan makanan. Suara sendawa terdengar keras membuat muak teman-temannya. Sejurus kemudian Dana merasakan sakit pada perutnya.\tperih; melilit menjadi satu. la mengaduh tidak\tTeman-temannya mulai mengerubuti.   Ayo kita bawa Dana ke UKS!   seru Rana.   Ayo.; cepat!   seru Yori dan Kira bersamaan. Rana segera mengambil minyak kayu putih. Dioleskannya minyak ke perut Dana; Sejenak Dana bisa bernapas lega.',' Tema cerita tersebut adalah',' kegemaran',' kesehatan',' lingkungan',' kegiatan',' kesehatan',Sedang
Membaca,' Setiap sekolah menggalakkan gerakan literasi dengan beberapa kegiatan. Salah satu diantaranya adalah membaca buku sepuluh menit sebelum pelajaran dimulai. Hal ini bertujuan untuk menumbuhkan kebiasaan membaca. Dengan membaca; pengetahuan dan wawasan siswa semakin luas.','  Mengapa literasi perlu digalakkan $ Literasi perlu digalakkan .... ',' agar dapat membaca buku sebelum pelajaran dimulai   ',' untuk menumbuhkan kebiasaan dalam membaca   ',' supaya pengetahuan membaca kita semakin banyak   ','agar wawasan buku yang kita baca semakin luas',' untuk menumbuhkan kebiasaan dalam membaca   ',Sulit
Membaca,' Kita dapat membuat kompas dengan cara sederhana. Cara membuatnya dengan menimbun sampah dedaunan di dalam lubang. Sebaiknya; lubang dibuat di tempat teduh. Hal ini dilakukan untuk mempercepat proses pembusukan.',' Jika timbunan sampah dedaunan tidak diletakkan di tempat teduh yang terjadi adalah ....',' tempat teduh akan mempercepat pembusukan   ',' kelembaban udara mempercepat dedaunan busuk   ',' sampah dedaunan tidak akan cepat membusuk   ','sampah dedaunan tidak akan pernah busuk',' sampah dedaunan tidak akan cepat membusuk   ',Sulit
Membaca,' Cara membuat permainan tradisional bakiak raksasa sangat sederhana. Kita perlu menyediakan dua bilah kayu yang panjangnya kira-kira 1;5 meter. Setiap kayu tersebut dibuat seperti sandal raksasa. Jepitan kaki dibuat dari karet dengan jarak antar jepitan setengah meter.',' Kalimat utama paragraf tersebut adalah ....',' cara membuat permainan tradisional bakiak raksasa sangat sederhana   ',' kita perlu menyediakan dua bilah kayu yang panjangnya kira-kira 1;5 meter   ',' setiap kayu tersebut dibuat alas kaki dengan ukuran yang sangat besar   ','jepitan kaki dibuat dari karet dengan jarak antar jepitan setengah meter',' cara membuat permainan tradisional bakiak raksasa sangat sederhana   ',Sedang
Membaca,' kita wajib mengerjakan pekerjaan rumah (PR) yang diberikan guru. Segeralah mengerjakan PR dan hindari menunda pekerjaan. Jangan malas mengerjakan PR. Jangan menghindari PR yang sulit. Kita harus optimistis bisa mengerjakan PR sesulit apapun.',' Pernyataan yang sesuai dengan isi paragraf tersebut adalah ....',' kita tidak boleh menghindari pekerjaan rumah yang diberikan guru   ',' pekerjaan rumah (PR) merupakan tugas yang diberikan guru di rumah   ',' optimistis akan membawa kita berhasil dengan mengerjakan PR yang sulit   ','menunda mengerjakan PR berarti mempersulit tugas yang harus dikerjakan',' kita tidak boleh menghindari pekerjaan rumah yang diberikan guru   ',Sedang
Membaca,' Beberapa tahapan perlu diperhatikan saat kita becocok tanam. Kita perlu menyiapkan media tanam yang baik. Pemilihan bibit akan memengaruhi pertumbuhan tanaman. Pemupukan perlu dilakukan agar tanaman tumbuh subur. Pengairan yang cukup membuat tanaman terpenuhi kebutuhan airnya. Hama harus diberantas agar tidak mengganggu tanaman.',' Pernyataan yang sesuai dengan isi teks tersebut adalah ....',' pemupukan yang berlebihan membuat pertumbuhan tanaman lebih cepat   ',' hama tidak akan muncul lagi setelah dilakukan pemberantasan   ',' air merupakan salah satu unsur yang sangat dibutuhkan tanaman   ','pemilihan bibit unggul dilakukan agar tanaman terhindar dari hama',' air merupakan salah satu unsur yang sangat dibutuhkan tanaman   ',Sedang
Membaca,' Indonesia memiliki ragam bahasa daerah. Dari Sabang sampai Merauke memiliki ragam bahasa daerah masing- masig. Keragaman tersebut terkadang menjadi kendala dalam berinteraksi bila tidak menguasai. Oleh karena itu;  Bahasa Indonesia harus menjadi pemersatu dari berbagai ragam bahasa di Indonesia. ','Kalimat utama paragraf tersebut adalah ....',' Indonesia memiliki ragam bahasa daerah   ',' Dari Sabang sampai Merauke memiliki ragam bahasa daerah masing-masing   ',' Keragaman tersebut terkadang menjadi kendala dalam berinteraksi bila tidak menguasai   ','Oleh karena itu; Bahasa Indonesia harus menjadi pemersatu dari berbagai ragam bahasa di Indonesia',' Indonesia memiliki ragam bahasa daerah   ',Sedang
Membaca,' Akhir-akhir ini prestasi akademik siswa semakin menurun. Salah satu penyebabnya adalah kecanduan game online. Selain itu; banyak anak malas membaca buku pelajaran dan memilih menonton televisi. Oleh karena itu; guru; orang tua; dan masyarakat harus bekerja sama mengatasi hal tersebut.',' Pernyataan yang sesuai dengan paragraf di atas adalah ....',' Penyebab prestasi anak menurun hanyalah game online   ',' Anak-anak rajin membaca buku pelajaran sepulang sekolah   ',' Guru; orang tua; dan masyarakat turut meningkatkan prestasi siswa   ','Kerjasama semua pihak dalam mengatasi penurunan prestasi akademik siswa','Kerjasama semua pihak dalam mengatasi penurunan prestasi akademik siswa',Sedang
Membaca,' Riri anak yang gemar menabung. Tiap hari ia selalu sisihkan uang jajannya untuk ditabung. Ia berharap tabungannya bisa digunakan untuk membeli sepeda idamannya. Suatu hari Ica sahabat Riri sakit keras dan dirawat di rumah sakit. Ica sakit leukemia. Orang tua Ica sudah mulai kebingungan tentang biaya pengobatan Ica. Maklum orang tua Ica hidup serba kekurangan. Melihat kondisi Ica; Riri amat prihatin.  $Baiknya uang tabunganku untuk membeli sepeda atau membantu pengobatan Ica ya $ $ Tanya Riri dalam hati.  $Ica sangat membutuhkan pengobatan; tapi sepeda idaman itu sampai terbawa dalam mimpiku. $  $Ah; begini saja!Nyawa temanku lebih berharga daripada sepeda itu. $ ','  $Ah; begini saja! Nyawa temanku lebih berharga daripada sepeda itu. $ Maksud pernyataan tersebut adalah .... ',' Riri tetap membeli sepeda   ',' Riri memilih membantu Ica   ',' Riri batal membeli sepeda idaman   ','Ica dapat melanjutkan pengobatan',' Riri memilih membantu Ica   ',Sedang
Membaca,' Riri anak yang gemar menabung. Tiap hari ia selalu sisihkan uang jajannya untuk ditabung. Ia berharap tabungannya bisa digunakan untuk membeli sepeda idamannya. Suatu hari Ica sahabat Riri sakit keras dan dirawat di rumah sakit. Ica sakit leukemia. Orang tua Ica sudah mulai kebingungan tentang biaya pengobatan Ica. Maklum orang tua Ica hidup serba kekurangan. Melihat kondisi Ica; Riri amat prihatin.  $Baiknya uang tabunganku untuk membeli sepeda atau membantu pengobatan Ica ya $ $ Tanya Riri dalam hati.  $Ica sangat membutuhkan pengobatan; tapi sepeda idaman itu sampai terbawa dalam mimpiku. $  $Ah; begini saja!Nyawa temanku lebih berharga daripada sepeda itu. $ ',' Melihat kondisi Ica; Riri amat prihatin.  $Baiknya uang tabunganku untuk membeli sepeda atau membantu pengobatan Ica ya $ $ Tanya Riri dalam hati. Konflik batin yang dialami Riri adalah .... ',' Bingung antara membeli sepeda atau membantu Ica   ',' Prihatin karena sahabatnya sakit keras   ',' Sedih karena tidak bisa membantu Ica   ','Bimbang karena sepeda impian',' Bingung antara membeli sepeda atau membantu Ica   ',Sedang
Membaca,' Bacalah teks percakapan berikut dengan cermat! Erwin :  $Han; ayahmu berada di rumah $ $ Hani :  $Tidak. Kau jadi akan belajar cara mencangkok pohon $ $ Erwin :  $Ya. Dimana beliau $ $ Hani :  $Ayahku masih bekerja. $ Erwin :  $Kapan beliau pulang $ $ Hani :  $Biasanya sore. $ Erwin :  $Baiklah; nanti sore aku kembali ke sini. $ ',' Topik teks percakapan tersebut adalah ....',' belajar mencangkok pohon   ',' mencangkok pohon bersama   ',' rencana belajar mencangkok   ','cara mencangkok pohon',' rencana belajar mencangkok   ',Sedang
Membaca,' Pola hidup sehat harus dibiasakan sejak kecil oleh para orang tua kepada anak-anak mereka. Pola hidup sehat itu antara lain meliputi makan makanan bergizi; istirahat yang cukup; olah raga teratur; dan memeriksakan kesehatan diri ke dokter secara teratur pula. Kebiasaan makan makanan bergizi dengan kadar seimbang menyebabkan tubuh anak mengalami pertumbuhan dan perkembangan yang baik. Selain itu tubuh anak yang sehat juga mempunyai daya kekebalan yang baik terhadap serangan berbagai penyakit. Orang tua harus memenuhi kebutuhan zat gizi anak-anaknya. Pemenuhan gizi itu dimulai dengan pemberian ASI saat anak masih di usia balita. Semakin bertambah usia; maka semakin bertambah pula kebutuhan gizi seorang anak ','Topik yang tepat sesuai isi bacaan tersebut adalah',' Memeriksakan kesehatan secara rutin.',' Menjaga kesehatan tubuh dengan makan tidak teratur.',' Menjaga kekebalan tubuh dengan pemberian susu kaleng sejak dini.',' Menjaga kebiasaan makan makanan berlemak.',' Memeriksakan kesehatan secara rutin.',Sedang
Membaca,'Pola hidup sehat harus dibiasakan sejak kecil oleh para orang tua kepada anak-anak mereka. Pola hidup sehat itu antara lain meliputi makan makanan bergizi; istirahat yang cukup; olah raga teratur; dan memeriksakan kesehatan diri ke dokter secara teratur pula.','Pernyataan yang sesuai isi paragraf tersebut adalah',' Memeriksakan kesehatan secara rutin.   ',' Menjaga kesehatan tubuh dengan makan tidak teratur.   ',' Menjaga kekebalan tubuh dengan pemberian susu kaleng sejak dini.   ','Menjaga kebiasaan makan makanan berlemak.','  Memeriksakan kesehatan secara rutin.   ',Sedang
Membaca,'Tidak semua orang memiliki bakat menulis. Kegemaran menulis yang dimiliki oleh anak bungsu dari pasangan Pak Tohari dan Ibu Kanthi ini sudah muncul sejak berusia 8 tahun. Kemahirannya tersebut bisa jadi merupakan warisan dari ayahnya. Banyak orang mengatakan bahwa ayahnya adalah seorang penulis yang hebat. Hasil karya ayahnya dinilai mampu membahagiakan hati orang-orang yang membacanya. Meskipun masih duduk di kelas 6 Madrasah Ibtidaiyah, Ahmad sudah berhasil menghasilkan belasan buku cerita yang dikarangnya sendiri. Selain menghasilkan beberapa buku cerita, Ahmad juga selalu menjadi juara dalam setiap lomba yang diikutinya. Pernah ia menjadi juara dalam lomba menulis cerita anak tingkat kota madya dan lomba menulis puisi anak tingkat provinsi Jawa Tengah. Jika dihitung, jumlah piagam dan piala yang berderet di dalam lemari kaca sudah mencapai lebih dari tiga puluh buah. Semua prestasi yang diraih Ahmad tersebut tentu saja diperoleh melalui perjuangan dan ketekunan. Dorongan dari seorang ayah dan kemauan yang kuat dalam dirinya untuk tetap menulis memang sangat berpengaruh. Ia berharap kelak bisa menjadi seorang penulis terkenal seperti ayahnya. Ia pun berharap tulisan-tulisannya bisa bermanfaat bagi semua orang, khususnya anak-anak Indonesia.','Kalimat tanya yang sesuai isi paragraf kedua adalah....','Sejak umur berapa bakat menulis Ahmad muncul?','Mengapa karya-karya ayah Ahmad digemari banyak orang?','Apa yang menjadi harapan Ahmad di masa depan?','Selain mengarang buku, prestasi apa saja yang dimiliki Ahmad?','Selain mengarang buku, prestasi apa saja yang dimiliki Ahmad?',Sedang
Membaca,'Tidak semua orang memiliki bakat menulis. Kegemaran menulis yang dimiliki oleh anak bungsu dari pasangan Pak Tohari dan Ibu Kanthi ini sudah muncul sejak berusia 8 tahun. Kemahirannya tersebut bisa jadi merupakan warisan dari ayahnya. Banyak orang mengatakan bahwa ayahnya adalah seorang penulis yang hebat. Hasil karya ayahnya dinilai mampu membahagiakan hati orang-orang yang membacanya. Meskipun masih duduk di kelas 6 Madrasah Ibtidaiyah, Ahmad sudah berhasil menghasilkan belasan buku cerita yang dikarangnya sendiri. Selain menghasilkan beberapa buku cerita, Ahmad juga selalu menjadi juara dalam setiap lomba yang diikutinya. Pernah ia menjadi juara dalam lomba menulis cerita anak tingkat kota madya dan lomba menulis puisi anak tingkat provinsi Jawa Tengah. Jika dihitung, jumlah piagam dan piala yang berderet di dalam lemari kaca sudah mencapai lebih dari tiga puluh buah. Semua prestasi yang diraih Ahmad tersebut tentu saja diperoleh melalui perjuangan dan ketekunan. Dorongan dari seorang ayah dan kemauan yang kuat dalam dirinya untuk tetap menulis memang sangat berpengaruh. Ia berharap kelak bisa menjadi seorang penulis terkenal seperti ayahnya. Ia pun berharap tulisan-tulisannya bisa bermanfaat bagi semua orang, khususnya anak-anak Indonesia.','Kalimat berikut ini yang sesuai dengan paragraf pertama adalah....','Meskipun masih muda, Ahmad memiliki bakat menulis.','Semua orang tidak memiliki bakat menulis.','Bakat seorang ayah selalu diwariskan kepada anaknya.','Karya-karya ayah Ahmad berisi cerita petualangan.','Meskipun masih muda, Ahmad memiliki bakat menulis.',Sedang
